sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
190,S2024-190,S2024-190,FITB,FITB,Fifth Third Bancorp,Fifth Third Bancorp,cik:0000035527,0000035527,Financials,Regional Banks,0000035527-25-000079,fitb-20241231.htm,10-K,2025-02-24,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/35527/000003552725000079/fitb-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000035527/0000035527-25-000079.html,194
191,S2024-191,S2024-191,FSLR,FSLR,First Solar,First Solar,cik:0001274494,0001274494,Information Technology,Semiconductors,0001274494-25-000010,fslr-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0001274494/0001274494-25-000010.html,195
192,S2024-192,S2024-192,FE,FE,FirstEnergy,FirstEnergy,cik:0001031296,0001031296,Utilities,Electric Utilities,0001031296-25-000006,fe-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1031296/000103129625000006/fe-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0001031296/0001031296-25-000006.html,196
193,S2024-193,S2024-193,FI,FI,Fiserv,Fiserv,cik:0000798354,0000798354,,,0000798354-25-000047,fi-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/798354/000079835425000047/fi-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000798354/0000798354-25-000047.html,197
194,S2024-194,S2024-194,F,F,Ford Motor Company,Ford Motor Company,cik:0000037996,0000037996,Consumer Discretionary,Automobile Manufacturers,0000037996-25-000013,f-20241231.htm,10-K,2025-02-06,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/37996/000003799625000013/f-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000037996/0000037996-25-000013.html,198
195,S2024-195,S2024-195,FTNT,FTNT,Fortinet,Fortinet,cik:0001262039,0001262039,Information Technology,Systems Software,0001262039-25-000011,ftnt-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1262039/000126203925000011/ftnt-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0001262039/0001262039-25-000011.html,199
196,S2024-196,S2024-196,FTV,FTV,Fortive,Fortive,cik:0001659166,0001659166,Industrials,Industrial Machinery & Supplies & Components,0001659166-25-000024,ftv-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1659166/000165916625000024/ftv-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0001659166/0001659166-25-000024.html,200
197,S2024-197,S2024-197,FOXA|FOX,FOXA|FOX,Fox Corporation (Class A)|Fox Corporation (Class B),Fox Corporation (Class A)|Fox Corporation (Class B),cik:0001754301,0001754301,Communication Services,Broadcasting,0001628280-24-036123,fox-20240630.htm,10-K,2024-08-08,2024-06-30,2024,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0001754301/0001628280-24-036123.html,201
198,S2024-198,S2024-198,BEN,BEN,Franklin Resources,Franklin Resources,cik:0000038777,0000038777,Financials,Asset Management & Custody Banks,0000038777-24-000206,ben-20240930.htm,10-K,2024-11-12,2024-09-30,2024,https://www.sec.gov/Archives/edgar/data/38777/000003877724000206/ben-20240930.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000038777/0000038777-24-000206.html,202
199,S2024-199,S2024-199,FCX,FCX,Freeport-McMoRan,Freeport-McMoRan,cik:0000831259,0000831259,Materials,Copper,0000831259-25-000006,fcx-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/831259/000083125925000006/fcx-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000831259/0000831259-25-000006.html,203
200,S2024-200,S2024-200,GE,GE,GE Aerospace,GE Aerospace,cik:0000040545,0000040545,Industrials,Aerospace & Defense,0000040545-25-000015,ge-20241231.htm,10-K,2025-02-03,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/40545/000004054525000015/ge-20241231.htm,2024/sp500_companies.csv,sample_2024,2,2024/sample_500/html/raw/0000040545/0000040545-25-000015.html,204
201,S2024-201,S2024-201,GEHC,GEHC,GE HealthCare,GE HealthCare,cik:0001932393,0001932393,Health Care,Health Care Equipment,0001932393-25-000005,gehc-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1932393/000193239325000005/gehc-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001932393/0001932393-25-000005.html,205
202,S2024-202,S2024-202,GEV,GEV,GE Vernova,GE Vernova,cik:0001996810,0001996810,Industrials,Heavy Electrical Equipment,0001996810-25-000011,gev-20241231.htm,10-K,2025-02-06,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1996810/000199681025000011/gev-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001996810/0001996810-25-000011.html,206
203,S2024-203,S2024-203,GRMN,GRMN,Garmin,Garmin,cik:0001121788,0001121788,Consumer Discretionary,Consumer Electronics,0000950170-25-022760,grmn-20241228.htm,10-K,2025-02-19,2024-12-28,2024,https://www.sec.gov/Archives/edgar/data/1121788/000095017025022760/grmn-20241228.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001121788/0000950170-25-022760.html,207
204,S2024-204,S2024-204,IT,IT,Gartner,Gartner,cik:0000749251,0000749251,Information Technology,IT Consulting & Other Services,0000749251-25-000008,it-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/749251/000074925125000008/it-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000749251/0000749251-25-000008.html,208
205,S2024-205,S2024-205,GEN,GEN,Gen Digital,Gen Digital,cik:0000849399,0000849399,Information Technology,Systems Software,0000849399-24-000036,gen-20240329.htm,10-K,2024-05-16,2024-03-29,2024,https://www.sec.gov/Archives/edgar/data/849399/000084939924000036/gen-20240329.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000849399/0000849399-24-000036.html,209
206,S2024-206,S2024-206,GNRC,GNRC,Generac,Generac,cik:0001474735,0001474735,Industrials,Heavy Electrical Equipment,0001437749-25-004353,gnrc20241231_10k.htm,10-K,2025-02-19,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1474735/000143774925004353/gnrc20241231_10k.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001474735/0001437749-25-004353.html,210
207,S2024-207,S2024-207,GD,GD,General Dynamics,General Dynamics,cik:0000040533,0000040533,Industrials,Aerospace & Defense,0000040533-25-000008,gd-20241231.htm,10-K,2025-02-07,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/40533/000004053325000008/gd-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000040533/0000040533-25-000008.html,211
208,S2024-208,S2024-208,GIS,GIS,General Mills,General Mills,cik:0000040704,0000040704,Consumer Staples,Packaged Foods & Meats,0001193125-24-168943,d764890d10k.htm,10-K,2024-06-26,2024-05-26,2024,https://www.sec.gov/Archives/edgar/data/40704/000119312524168943/d764890d10k.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000040704/0001193125-24-168943.html,212
209,S2024-209,S2024-209,GM,GM,General Motors,General Motors,cik:0001467858,0001467858,Consumer Discretionary,Automobile Manufacturers,0001467858-25-000032,gm-20241231.htm,10-K,2025-01-28,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1467858/000146785825000032/gm-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001467858/0001467858-25-000032.html,213
210,S2024-210,S2024-210,GPC,GPC,Genuine Parts Company,Genuine Parts Company,cik:0000040987,0000040987,Consumer Discretionary,Distributors,0000040987-25-000026,gpc-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/40987/000004098725000026/gpc-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000040987/0000040987-25-000026.html,214
211,S2024-211,S2024-211,GILD,GILD,Gilead Sciences,Gilead Sciences,cik:0000882095,0000882095,Health Care,Biotechnology,0000882095-25-000006,gild-20241231.htm,10-K,2025-02-28,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/882095/000088209525000006/gild-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000882095/0000882095-25-000006.html,215
212,S2024-212,S2024-212,GPN,GPN,Global Payments,Global Payments,cik:0001123360,0001123360,Financials,Transaction & Payment Processing Services,0001123360-25-000011,gpn-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1123360/000112336025000011/gpn-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001123360/0001123360-25-000011.html,216
213,S2024-213,S2024-213,GL,GL,Globe Life,Globe Life,cik:0000320335,0000320335,Financials,Life & Health Insurance,0000320335-25-000013,gl-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/320335/000032033525000013/gl-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000320335/0000320335-25-000013.html,217
214,S2024-214,S2024-214,GDDY,GDDY,GoDaddy,GoDaddy,cik:0001609711,0001609711,Information Technology,Internet Services & Infrastructure,0001609711-25-000023,gddy-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1609711/000160971125000023/gddy-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001609711/0001609711-25-000023.html,218
215,S2024-215,S2024-215,GS,GS,Goldman Sachs,Goldman Sachs,cik:0000886982,0000886982,Financials,Investment Banking & Brokerage,0000886982-25-000005,gs-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/gs-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000886982/0000886982-25-000005.html,219
216,S2024-216,S2024-216,HCA,HCA,HCA Healthcare,HCA Healthcare,cik:0000860730,0000860730,Health Care,Health Care Facilities,0000950170-25-020134,hca-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/860730/000095017025020134/hca-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000860730/0000950170-25-020134.html,220
217,S2024-217,S2024-217,HPQ,HPQ,HP Inc.,HP Inc.,cik:0000047217,0000047217,Information Technology,"Technology Hardware, Storage & Peripherals",0000047217-24-000080,hpq-20241031.htm,10-K,2024-12-13,2024-10-31,2024,https://www.sec.gov/Archives/edgar/data/47217/000004721724000080/hpq-20241031.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000047217/0000047217-24-000080.html,221
218,S2024-218,S2024-218,HAL,HAL,Halliburton,Halliburton,cik:0000045012,0000045012,Energy,Oil & Gas Equipment & Services,0000045012-25-000010,hal-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/45012/000004501225000010/hal-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000045012/0000045012-25-000010.html,222
219,S2024-219,S2024-219,HIG,HIG,Hartford (The),Hartford (The),cik:0000874766,0000874766,Financials,Property & Casualty Insurance,0000874766-25-000023,hig-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/874766/000087476625000023/hig-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000874766/0000874766-25-000023.html,223
220,S2024-220,S2024-220,HAS,HAS,Hasbro,Hasbro,cik:0000046080,0000046080,Consumer Discretionary,Leisure Products,0000046080-25-000027,has-20241229.htm,10-K,2025-02-27,2024-12-29,2024,https://www.sec.gov/Archives/edgar/data/46080/000004608025000027/has-20241229.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000046080/0000046080-25-000027.html,224
221,S2024-221,S2024-221,DOC,DOC,Healthpeak Properties,Healthpeak Properties,cik:0000765880,0000765880,Real Estate,Health Care REITs,0001628280-25-003748,peak-20241231.htm,10-K,2025-02-04,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/765880/000162828025003748/peak-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000765880/0001628280-25-003748.html,225
222,S2024-222,S2024-222,HSIC,HSIC,Henry Schein,Henry Schein,cik:0001000228,0001000228,Health Care,Health Care Distributors,0001000228-25-000014,hsic-20241228.htm,10-K,2025-02-25,2024-12-28,2024,https://www.sec.gov/Archives/edgar/data/1000228/000100022825000014/hsic-20241228.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001000228/0001000228-25-000014.html,226
223,S2024-223,S2024-223,HSY,HSY,Hershey Company (The),Hershey Company (The),cik:0000047111,0000047111,Consumer Staples,Packaged Foods & Meats,0000047111-25-000014,hsy-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/47111/000004711125000014/hsy-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000047111/0000047111-25-000014.html,227
224,S2024-224,S2024-224,HPE,HPE,Hewlett Packard Enterprise,Hewlett Packard Enterprise,cik:0001645590,0001645590,Information Technology,"Technology Hardware, Storage & Peripherals",0001645590-24-000139,hpe-20241031.htm,10-K,2024-12-19,2024-10-31,2024,https://www.sec.gov/Archives/edgar/data/1645590/000164559024000139/hpe-20241031.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001645590/0001645590-24-000139.html,229
225,S2024-225,S2024-225,HLT,HLT,Hilton Worldwide,Hilton Worldwide,cik:0001585689,0001585689,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001585689-25-000008,hlt-20241231.htm,10-K,2025-02-06,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1585689/000158568925000008/hlt-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001585689/0001585689-25-000008.html,230
226,S2024-226,S2024-226,HD,HD,Home Depot (The),Home Depot (The),cik:0000354950,0000354950,Consumer Discretionary,Home Improvement Retail,0000354950-24-000062,hd-20240128.htm,10-K,2024-03-13,2024-01-28,2024,https://www.sec.gov/Archives/edgar/data/354950/000035495024000062/hd-20240128.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000354950/0000354950-24-000062.html,232
227,S2024-227,S2024-227,HON,HON,Honeywell Technologies,Honeywell Technologies,cik:0000773840,0000773840,Industrials,Industrial Conglomerates,0000773840-25-000010,hon-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/773840/000077384025000010/hon-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000773840/0000773840-25-000010.html,233
228,S2024-228,S2024-228,HRL,HRL,Hormel Foods,Hormel Foods,cik:0000048465,0000048465,Consumer Staples,Packaged Foods & Meats,0000048465-24-000051,hrl-20241027.htm,10-K,2024-12-05,2024-10-27,2024,https://www.sec.gov/Archives/edgar/data/48465/000004846524000051/hrl-20241027.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000048465/0000048465-24-000051.html,234
229,S2024-229,S2024-229,HST,HST,Host Hotels & Resorts,Host Hotels & Resorts,cik:0001070750,0001070750,Real Estate,Hotel & Resort REITs,0001070750-25-000071,hst-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1070750/000107075025000071/hst-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001070750/0001070750-25-000071.html,235
230,S2024-230,S2024-230,HWM,HWM,Howmet Aerospace,Howmet Aerospace,cik:0000004281,0000004281,Industrials,Aerospace & Defense,0000004281-25-000011,hwm-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/4281/000000428125000011/hwm-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000004281/0000004281-25-000011.html,236
231,S2024-231,S2024-231,HUBB,HUBB,Hubbell Incorporated,Hubbell Incorporated,cik:0000048898,0000048898,Industrials,Industrial Machinery & Supplies & Components,0001628280-25-005311,hubb-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/48898/000162828025005311/hubb-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000048898/0001628280-25-005311.html,237
232,S2024-232,S2024-232,HUM,HUM,Humana,Humana,cik:0000049071,0000049071,Health Care,Managed Health Care,0000049071-25-000007,hum-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/49071/000004907125000007/hum-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000049071/0000049071-25-000007.html,238
233,S2024-233,S2024-233,HBAN,HBAN,Huntington Bancshares,Huntington Bancshares,cik:0000049196,0000049196,Financials,Regional Banks,0000049196-25-000020,hban-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/49196/000004919625000020/hban-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000049196/0000049196-25-000020.html,239
234,S2024-234,S2024-234,HII,HII,Huntington Ingalls Industries,Huntington Ingalls Industries,cik:0001501585,0001501585,Industrials,Aerospace & Defense,0001501585-25-000006,hii-20241231.htm,10-K,2025-02-06,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001501585/0001501585-25-000006.html,240
235,S2024-235,S2024-235,IBM,IBM,IBM,IBM,cik:0000051143,0000051143,Information Technology,IT Consulting & Other Services,0000051143-25-000015,ibm-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/51143/000005114325000015/ibm-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000051143/0000051143-25-000015.html,241
236,S2024-236,S2024-236,IEX,IEX,IDEX Corporation,IDEX Corporation,cik:0000832101,0000832101,Industrials,Industrial Machinery & Supplies & Components,0000832101-25-000010,iex-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/832101/000083210125000010/iex-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0000832101/0000832101-25-000010.html,242
237,S2024-237,S2024-237,IQV,IQV,IQVIA,IQVIA,cik:0001478242,0001478242,Health Care,Life Sciences Tools & Services,0001478242-25-000045,iqv-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/iqv-20241231.htm,2024/sp500_companies.csv,sample_2024,3,2024/sample_500/html/raw/0001478242/0001478242-25-000045.html,243
