company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change,past_tense_count,present_tense_count,future_tense_count,finite_verb_count,past_tense_share,present_tense_share,future_tense_share,passive_voice_sentence_count,passive_voice_sentence_share,spacy_sentence_count,ai_past_tense_count,ai_present_tense_count,ai_future_tense_count,ai_finite_verb_count,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,ai_passive_voice_sentence_count,ai_passive_voice_sentence_share,ai_spacy_sentence_count,report_character_count,average_word_length,lexical_density,root_type_token_ratio,type_token_ratio,percentage_expression_count,currency_expression_count,ai_word_count,log_ai_word_count,ai_fog_index,ai_average_sentence_length,ai_complex_word_share,tense_measurement_status,passive_voice_measurement_status,dependency_model,dependency_model_version,extended_measurement_version,log1p_ai_sentence_count,ai_disclosure,whole_report_concreteness,ai_concreteness,fog_index,lm_positive_share,lm_negative_share,lm_uncertainty_share,lm_litigious_share,lm_strong_modal_share,lm_weak_modal_share,lm_constraining_share,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_lm_litigious_share,ai_lm_strong_modal_share,ai_lm_weak_modal_share,ai_lm_constraining_share,numeric_token_share
cik:0000036270,S2013-047,47,1,2013-12-31,10-K,2013/sample_503/html/raw/0000036270/0001193125-14-062812.html,36270,MTB,M&T Bank,0001193125-14-062812,2013,2014-02-21,1.0.3,0.3.0,0,0,0.0,76763,3515,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92470571,2.82,0.80628418,1.19,5.0,30106,40238,10132,0.74819822,2027,7059,warning_stem_collisions,77527,11.25838154,3515,943,22.05604552,22.07695711,0.05710269,0,0.0,24079,0.23698404,5058966,512132,0.10123254,success,315,1280,-0.60501567,1001,0.01397557,336,0.0046911,143,0.00199651,637,0.00889354,642,0.00896335,,,0.00439791,0.01787086,-0.01347295,0.02226876,3813,71625,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,1384,2184,110,3678,0.3762914627514954,0.5938009787928222,0.0299075584556824,959,0.3753424657534246,2555,0,0,0,0,,,,0,,0,509639,5.552882695564766,0.598791016620079,12.820677005985727,0.0475744598818556,349,1276,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.92470571,,22.07695711,0.00439791,0.01787086,0.01397557,0.00889354,0.00199651,0.0046911,0.00896335,,,,,,,,0.05710269
cik:0000038777,S2013-033,33,1,2013-09-30,10-K,2013/sample_503/html/raw/0000038777/0000038777-13-000227.html,38777,BEN,Franklin Resources,0000038777-13-000227,2013,2013-11-12,1.0.3,0.3.0,0,0,0.0,47714,2173,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89536135,2.81,0.79531628,1.26,5.0,18846,25279,6433,0.74552,1794,4321,warning_stem_collisions,47925,10.77739257,2173,766,22.054763,21.78093968,0.03121544,0,0.0,13943,0.22536691,4220767,317883,0.07531404,success,169,649,-0.58679707,773,0.01694358,375,0.00821972,91,0.00199465,523,0.01146377,478,0.0104774,,,0.00370435,0.01422559,-0.01052124,0.01792995,2524,45622,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,513,1838,66,2417,0.2122465866776996,0.7604468349193215,0.0273065784029789,565,0.341596130592503,1654,0,0,0,0,,,,0,,0,316755,5.499913618105645,0.6002893793460891,14.475694774796164,0.067269900228912,129,293,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.89536135,,21.78093968,0.00370435,0.01422559,0.01694358,0.01146377,0.00199465,0.00821972,0.0104774,,,,,,,,0.03121544
cik:0000047111,S2013-038,38,1,2013-12-31,10-K,2013/sample_503/html/raw/0000047111/0000047111-14-000006.html,47111,HSY,Hershey Company (The),0000047111-14-000006,2013,2014-02-21,1.0.3,0.3.0,0,0,0.0,35885,2206,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94397407,2.86,0.82957377,1.26,5.0,14192,19090,4898,0.74342588,1616,3687,warning_stem_collisions,35846,10.48698726,2206,888,16.24932004,19.58944349,0.04469118,0,0.0,15481,0.30161513,3650722,239335,0.06555826,success,181,504,-0.47153285,588,0.0173913,161,0.0047619,49,0.00144928,430,0.01271813,260,0.00769003,,,0.00535345,0.01490683,-0.00955339,0.02026028,1847,33810,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,651,1246,32,1929,0.3374805598755832,0.6459305339554173,0.0165889061689994,382,0.2618231665524331,1459,0,0,0,0,,,,0,,0,238663,5.5490894233014245,0.6031986925052534,14.181111674381178,0.0766110203128648,135,292,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.94397407,,19.58944349,0.00535345,0.01490683,0.0173913,0.01271813,0.00144928,0.0047619,0.00769003,,,,,,,,0.04469118
cik:0000049196,S2013-040,40,1,2013-12-31,10-K,2013/sample_503/html/raw/0000049196/0001193125-14-054675.html,49196,HBAN,Huntington Bancshares,0001193125-14-054675,2013,2014-02-14,1.0.3,0.3.0,0,0,0.0,66499,3719,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87841868,2.75,0.81626072,1.19,5.0,26832,35677,8845,0.75208117,2100,6018,warning_stem_collisions,66713,11.10815512,3719,1264,17.93842431,20.89402451,0.03859817,0,0.0,32989,0.33087601,6232341,442721,0.07103607,success,291,1054,-0.56728625,942,0.01491828,227,0.00359496,161,0.00254973,540,0.00855188,561,0.00888445,,,0.00460851,0.01669201,-0.01208349,0.02130052,3327,63144,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,849,2818,129,3796,0.2236564805057955,0.7423603793466808,0.0339831401475237,969,0.3902537253322594,2483,0,0,0,0,,,,0,,0,441760,5.502405296292286,0.6053457903447849,14.26876458054278,0.0561184241055546,204,461,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.87841868,,20.89402451,0.00460851,0.01669201,0.01491828,0.00855188,0.00254973,0.00359496,0.00888445,,,,,,,,0.03859817
cik:0000051143,S2013-041,41,1,2013-12-31,10-K,2013/sample_503/html/raw/0000051143/0001047469-14-001302.html,51143,IBM,IBM,0001047469-14-001302,2013,2014-02-25,1.0.3,0.3.0,0,0,0.0,12372,628,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95636981,2.89,0.82398663,1.19,4.96,5154,7035,1881,0.7326226,1212,1281,warning_stem_collisions,12441,9.42875275,628,230,19.81050955,21.82968733,0.02331002,0,0.0,2826,0.18510513,298271,86123,0.28874078,success,198,155,0.12181303,187,0.01578725,94,0.00793584,28,0.00236387,89,0.00751372,42,0.0035458,,,0.01671591,0.01308569,0.00363022,0.0298016,672,11845,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,63,486,23,572,0.1101398601398601,0.8496503496503497,0.0402097902097902,103,0.2210300429184549,466,0,0,0,0,,,,0,,0,86077,5.764918032786885,0.6334426229508197,18.396863595839765,0.1665573770491803,0,18,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.95636981,,21.82968733,0.01671591,0.01308569,0.01578725,0.00751372,0.00236387,0.00793584,0.0035458,,,,,,,,0.02331002
cik:0000059478,S2013-046,46,1,2013-12-31,10-K,2013/sample_503/html/raw/0000059478/0000059478-14-000078.html,59478,LLY,Lilly (Eli),0000059478-14-000078,2013,2014-02-19,1.0.3,0.3.0,0,0,0.0,37773,2043,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89212571,2.76,0.80867428,1.19,4.97,14621,19636,5015,0.74460175,1886,3357,warning_stem_collisions,37844,10.54122773,2043,716,18.5237396,19.99986478,0.03686185,0,0.0,11368,0.23100057,2701390,251814,0.09321646,success,274,747,-0.4632713,550,0.01527863,183,0.00508362,102,0.00283349,428,0.01188955,240,0.00666704,,,0.00761153,0.02075115,-0.01313962,0.02836269,2140,35998,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,483,1403,77,1963,0.2460519612837493,0.7147223637289862,0.0392256749872643,468,0.3293455313159746,1421,0,0,0,0,,,,0,,0,251229,5.560272304626965,0.5927053353996015,17.12304326933827,0.0900763781270754,0,277,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.89212571,,19.99986478,0.00761153,0.02075115,0.01527863,0.01188955,0.00283349,0.00508362,0.00666704,,,,,,,,0.03686185
cik:0000062996,S2013-049,49,1,2013-12-31,10-K,2013/sample_503/html/raw/0000062996/0001047469-14-000923.html,62996,MAS,Masco,0001047469-14-000923,2013,2014-02-14,1.0.3,0.3.0,0,0,0.0,32619,1731,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94004439,2.86,0.8253907,1.26,5.0,13065,17459,4394,0.74832465,1472,3432,warning_stem_collisions,32693,10.39491627,1731,764,18.88677065,19.83028589,0.04563668,0,0.0,7420,0.18497744,2233364,219971,0.09849313,success,282,563,-0.33254438,495,0.01613534,157,0.00511767,48,0.00156464,214,0.00697568,235,0.00766021,,,0.00919226,0.01835191,-0.00915966,0.02754417,1677,30678,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,505,1138,39,1682,0.3002378121284185,0.6765755053507729,0.0231866825208085,340,0.2692003167062549,1263,0,0,0,0,,,,0,,0,219845,5.625578205250902,0.6084792803139056,14.171070850537228,0.0800395572144064,15,351,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.94004439,,19.83028589,0.00919226,0.01835191,0.01613534,0.00697568,0.00156464,0.00511767,0.00766021,,,,,,,,0.04563668
cik:0000063754,S2013-050,50,1,2013-11-30,10-K,2013/sample_503/html/raw/0000063754/0000063754-14-000008.html,63754,MKC,McCormick & Company,0000063754-14-000008,2013,2014-01-29,1.0.3,0.3.0,0,0,0.0,27641,1550,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93607786,2.87,0.81488882,1.19,5.0,10943,14275,3332,0.76658494,1545,2502,warning_stem_collisions,27660,10.22774261,1550,602,17.84516129,18.64405291,0.04956616,0,0.0,8027,0.22492784,1961967,180518,0.09200868,success,156,410,-0.44876325,480,0.01842823,167,0.00641149,34,0.00130533,201,0.00771682,139,0.00533651,,,0.00598917,0.01574078,-0.0097516,0.02172995,1330,26047,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,490,994,31,1515,0.3234323432343234,0.6561056105610561,0.0204620462046204,288,0.2564559216384683,1123,0,0,0,0,,,,0,,0,179962,5.433257055682685,0.5842486651411136,15.500916534994522,0.0957284515636918,195,320,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.93607786,,18.64405291,0.00598917,0.01574078,0.01842823,0.00771682,0.00130533,0.00641149,0.00533651,,,,,,,,0.04956616
cik:0000065984,S2013-029,29,1,2013-12-31,10-K,2013/sample_503/html/raw/0000065984/0000065984-14-000065.html,65984,ETR,Entergy,0000065984-14-000065,2013,2014-02-27,1.0.3,0.3.0,0,0,0.0,173492,10457,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95550297,2.9,0.78362356,1.17,5.0,67440,96736,29296,0.69715514,2693,15352,warning_stem_collisions,173205,12.06223114,10457,3890,16.56354595,21.44207311,0.04294911,0,0.0,97635,0.36048959,19488476,1164241,0.05973997,success,472,2076,-0.62951334,1913,0.01174665,674,0.00413865,342,0.00210003,2101,0.01290105,1238,0.00760185,,,0.00289828,0.01274754,-0.00984925,0.01564582,7777,162855,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,3122,4932,320,8374,0.3728206352997373,0.5889658466682589,0.0382135180320038,1624,0.2882499112531061,5634,0,0,0,0,,,,0,,0,1159823,5.6121226366764905,0.6214644318681782,11.496707430237974,0.0282242754081761,396,1299,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.95550297,,21.44207311,0.00289828,0.01274754,0.01174665,0.01290105,0.00210003,0.00413865,0.00760185,,,,,,,,0.04294911
cik:0000073124,S2013-058,58,1,2013-12-31,10-K,2013/sample_503/html/raw/0000073124/0001193125-14-069870.html,73124,NTRS,Northern Trust,0001193125-14-069870,2013,2014-02-26,1.0.3,0.3.0,0,0,0.0,14115,996,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91076485,2.76,0.82126783,1.26,4.96,5792,7772,1980,0.74523932,1131,1357,warning_stem_collisions,14305,9.56836441,996,292,14.3624498,21.72550618,0.02551555,0,0.0,13170,0.47934486,668701,97069,0.14516054,success,55,165,-0.5,156,0.01147143,58,0.00426502,45,0.00330907,280,0.02058975,232,0.01706008,,,0.00404442,0.01213325,-0.00808883,0.01617766,916,13599,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,100,495,24,619,0.1615508885298869,0.7996768982229402,0.0387722132471728,157,0.3496659242761692,449,0,0,0,0,,,,0,,0,96270,5.609887350218842,0.6140489344909235,15.70453492805344,0.1330271938006744,24,22,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.91076485,,21.72550618,0.00404442,0.01213325,0.01147143,0.02058975,0.00330907,0.00426502,0.01706008,,,,,,,,0.02551555
cik:0000075362,S2013-063,63,1,2013-12-31,10-K,2013/sample_503/html/raw/0000075362/0001193125-14-073103.html,75362,PCAR,Paccar,0001193125-14-073103,2013,2014-02-27,1.0.3,0.3.0,0,0,0.0,25543,1597,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.97515182,2.9,0.8327646,1.3,4.96,10045,13604,3559,0.73838577,1220,2538,warning_stem_collisions,25648,10.15222087,1597,567,16.06011271,19.45995647,0.05860106,0,0.0,11483,0.30925642,2041433,169588,0.08307302,success,64,344,-0.68627451,274,0.01155631,72,0.00303669,37,0.00156052,193,0.00814003,161,0.00679038,,,0.00269928,0.01450865,-0.01180936,0.01720793,1003,23710,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,359,1112,32,1503,0.238855622089155,0.739853626081171,0.0212907518296739,359,0.3488824101068999,1029,0,0,0,0,,,,0,,0,169005,5.517973991551396,0.6041994533256025,13.501526889978226,0.086888097407438,92,318,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.97515182,,19.45995647,0.00269928,0.01450865,0.01155631,0.00814003,0.00156052,0.00303669,0.00679038,,,,,,,,0.05860106
cik:0000077360,S2013-065,65,1,2013-12-31,10-K,2013/sample_503/html/raw/0000077360/0000077360-14-000010.html,77360,PNR,Pentair,0000077360-14-000010,2013,2014-02-25,1.0.3,0.3.0,0,0,0.0,49232,2742,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.82650944,2.74,0.77896741,1.26,5.0,18699,25085,6386,0.74542555,1809,4590,warning_stem_collisions,49193,10.80350662,2742,1032,17.94055434,19.75399506,0.03766796,0,0.0,17560,0.26305934,3059470,325510,0.10639424,success,162,940,-0.70598911,836,0.0179084,374,0.00801165,186,0.00398441,617,0.01321709,410,0.00878283,,,0.00347029,0.02013624,-0.01666595,0.02360653,2848,46682,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,674,1650,164,2488,0.2709003215434084,0.6631832797427653,0.0659163987138263,560,0.3427172582619339,1634,0,0,0,0,,,,0,,0,324388,5.485709446585087,0.5794554769869162,13.780642429555542,0.063407714781725,140,367,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.82650944,,19.75399506,0.00347029,0.02013624,0.0179084,0.01321709,0.00398441,0.00801165,0.00878283,,,,,,,,0.03766796
cik:0000078003,S2013-067,67,1,2013-12-31,10-K,2013/sample_503/html/raw/0000078003/0000078003-14-000018.html,78003,PFE,Pfizer,0000078003-14-000018,2013,2014-02-28,1.0.3,0.3.0,0,0,0.0,25277,1260,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87230882,2.78,0.79376962,1.26,5.0,9585,13315,3730,0.71986481,1729,2554,warning_stem_collisions,25406,10.14274065,1260,369,20.16349206,21.00590238,0.02530898,0,0.0,5299,0.17257776,655265,172780,0.26367958,success,237,517,-0.37135279,372,0.01520291,175,0.00715191,86,0.00351465,324,0.01324124,202,0.00825534,,,0.00968572,0.02112878,-0.01144305,0.0308145,1659,24469,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,237,811,76,1124,0.2108540925266903,0.7215302491103203,0.0676156583629893,218,0.2502870264064294,871,0,0,0,0,,,,0,,0,172291,5.689999592319295,0.6054058461413021,18.79101938142163,0.1199804313261853,59,21,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.87230882,,21.00590238,0.00968572,0.02112878,0.01520291,0.01324124,0.00351465,0.00715191,0.00825534,,,,,,,,0.02530898
cik:0000080661,S2013-069,69,1,2013-12-31,10-K,2013/sample_503/html/raw/0000080661/0000080661-14-000010.html,80661,PGR,Progressive Corporation,0000080661-14-000010,2013,2014-02-26,1.0.3,0.3.0,0,0,0.0,17493,1044,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.83177861,2.76,0.80376665,1.26,4.96,6983,9009,2026,0.77511378,1381,1622,warning_stem_collisions,17422,9.76548905,1044,393,16.68773946,21.80099186,0.02933073,0,0.0,9193,0.34540673,1365951,117148,0.08576296,success,127,545,-0.62202381,368,0.02201879,200,0.01196673,37,0.00221385,311,0.01860827,125,0.00747921,,,0.00759888,0.03260935,-0.02501047,0.04020822,1388,16713,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,115,624,23,762,0.1509186351706036,0.8188976377952756,0.0301837270341207,192,0.3344947735191638,574,0,0,0,0,,,,0,,0,116696,5.566694234404537,0.5906781663516069,17.032050294667275,0.1309073724007561,23,48,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.83177861,,21.80099186,0.00759888,0.03260935,0.02201879,0.01860827,0.00221385,0.01196673,0.00747921,,,,,,,,0.02933073
cik:0000091440,S2013-077,77,1,2013-12-28,10-K,2013/sample_503/html/raw/0000091440/0001193125-14-054235.html,91440,SNA,Snap-on,0001193125-14-054235,2013,2014-02-14,1.0.3,0.3.0,0,0,0.0,44641,2226,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.93621785,2.89,0.80645811,1.04,5.0,17847,24288,6441,0.73480731,1691,4418,warning_stem_collisions,44718,10.70813138,2226,820,20.08894879,20.59251358,0.05485487,0,0.0,14828,0.24901757,2737006,303519,0.11089453,success,241,640,-0.45289444,669,0.01635617,248,0.00606327,55,0.00134468,321,0.00784803,249,0.00608772,,,0.00589213,0.01564716,-0.00975502,0.02153929,2033,40902,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,562,1550,41,2153,0.2610311193683233,0.7199256850905713,0.0190431955411054,452,0.293888166449935,1538,0,0,0,0,,,,0,,0,301730,5.518230917224914,0.605271087828284,13.663667568010442,0.0657842887276604,202,751,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.93621785,,20.59251358,0.00589213,0.01564716,0.01635617,0.00784803,0.00134468,0.00606327,0.00608772,,,,,,,,0.05485487
cik:0000092122,S2013-078,78,1,2013-12-31,10-K,2013/sample_503/html/raw/0000092122/0000092122-14-000012.html,92122,SO,Southern Company,0000092122-14-000012,2013,2014-02-27,1.0.3,0.3.0,0,0,0.0,250586,14666,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.95052147,2.86,0.8137961,1.19,5.0,101885,137339,35454,0.74185046,2401,21102,warning_stem_collisions,250072,12.42950416,14666,6563,17.05113869,19.55999567,0.05114927,0,0.0,72690,0.22521239,17645482,1656613,0.09388313,success,632,2461,-0.59133527,2937,0.01259277,1194,0.00511943,646,0.00276981,3334,0.01429496,1925,0.00825369,,,0.00270978,0.01055186,-0.00784208,0.01326164,11387,233229,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2013,2013,1,0,0,0,0,0,2013,2013,,,,,,,,,,,,,,,,,,,,,3486,7484,589,11559,0.3015831819361536,0.6474608530149667,0.0509559650488796,3153,0.3657348335459923,8621,0,0,0,0,,,,0,,0,1655670,5.5395948589579085,0.6156671364563832,8.598273410620717,0.0176360461936515,753,2165,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.95052147,,19.55999567,0.00270978,0.01055186,0.01259277,0.01429496,0.00276981,0.00511943,0.00825369,,,,,,,,0.05114927
