sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
363,S2023-363,S2023-363,PLD,PLD,Prologis,Prologis,cik:0001045609,0001045609,Real Estate,Industrial REITs,0000950170-24-014539,pld-20231231.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1045609/000095017024014539/pld-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001045609/0000950170-24-014539.html,381
364,S2023-364,S2023-364,PRU,PRU,Prudential Financial,Prudential Financial,cik:0001137774,0001137774,Financials,Life & Health Insurance,0001137774-24-000045,pru-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1137774/000113777424000045/pru-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001137774/0001137774-24-000045.html,382
365,S2023-365,S2023-365,PEG,PEG,Public Service Enterprise Group,Public Service Enterprise Group,cik:0000788784,0000788784,Utilities,Electric Utilities,0001628280-24-006885,pseg-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/788784/000162828024006885/pseg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000788784/0001628280-24-006885.html,383
366,S2023-366,S2023-366,PSA,PSA,Public Storage,Public Storage,cik:0001393311,0001393311,Real Estate,Self-Storage REITs,0001393311-24-000043,psa-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1393311/000139331124000043/psa-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001393311/0001393311-24-000043.html,384
367,S2023-367,S2023-367,PHM,PHM,PulteGroup,PulteGroup,cik:0000822416,0000822416,Consumer Discretionary,Homebuilding,0000822416-24-000010,phm-20231231.htm,10-K,2024-02-05,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/822416/000082241624000010/phm-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000822416/0000822416-24-000010.html,385
368,S2023-368,S2023-368,QRVO,QRVO,Qorvo,Qorvo,cik:0001604778,0001604778,,,0001604778-23-000055,rfmd-20230401.htm,10-K,2023-05-19,2023-04-01,2023,https://www.sec.gov/Archives/edgar/data/1604778/000160477823000055/rfmd-20230401.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001604778/0001604778-23-000055.html,386
369,S2023-369,S2023-369,QCOM,QCOM,Qualcomm,Qualcomm,cik:0000804328,0000804328,Information Technology,Semiconductors,0000804328-23-000055,qcom-20230924.htm,10-K,2023-11-01,2023-09-24,2023,https://www.sec.gov/Archives/edgar/data/804328/000080432823000055/qcom-20230924.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000804328/0000804328-23-000055.html,387
370,S2023-370,S2023-370,PWR,PWR,Quanta Services,Quanta Services,cik:0001050915,0001050915,Industrials,Construction & Engineering,0001050915-24-000009,pwr-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1050915/000105091524000009/pwr-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001050915/0001050915-24-000009.html,388
371,S2023-371,S2023-371,DGX,DGX,Quest Diagnostics,Quest Diagnostics,cik:0001022079,0001022079,Health Care,Health Care Services,0001022079-24-000041,dgx-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1022079/000102207924000041/dgx-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001022079/0001022079-24-000041.html,389
372,S2023-372,S2023-372,RTX,RTX,RTX Corporation,RTX Corporation,cik:0000101829,0000101829,Industrials,Aerospace & Defense,0000101829-24-000008,rtx-20231231.htm,10-K,2024-02-05,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/101829/000010182924000008/rtx-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000101829/0000101829-24-000008.html,390
373,S2023-373,S2023-373,RL,RL,Ralph Lauren Corporation,Ralph Lauren Corporation,cik:0001037038,0001037038,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001037038-23-000015,rl-20230401.htm,10-K,2023-05-25,2023-04-01,2023,https://www.sec.gov/Archives/edgar/data/1037038/000103703823000015/rl-20230401.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001037038/0001037038-23-000015.html,391
374,S2023-374,S2023-374,RJF,RJF,Raymond James Financial,Raymond James Financial,cik:0000720005,0000720005,Financials,Investment Banking & Brokerage,0000720005-23-000079,rjf-20230930.htm,10-K,2023-11-21,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/720005/000072000523000079/rjf-20230930.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000720005/0000720005-23-000079.html,392
375,S2023-375,S2023-375,O,O,Realty Income,Realty Income,cik:0000726728,0000726728,Real Estate,Retail REITs,0000726728-24-000047,o-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/726728/000072672824000047/o-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000726728/0000726728-24-000047.html,393
376,S2023-376,S2023-376,REG,REG,Regency Centers,Regency Centers,cik:0000910606,0000910606,Real Estate,Retail REITs,0000950170-24-016260,reg-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/910606/000095017024016260/reg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000910606/0000950170-24-016260.html,394
377,S2023-377,S2023-377,REGN,REGN,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,cik:0000872589,0000872589,Health Care,Biotechnology,0001804220-24-000009,regn-20231231.htm,10-K,2024-02-05,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/872589/000180422024000009/regn-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000872589/0001804220-24-000009.html,395
378,S2023-378,S2023-378,RF,RF,Regions Financial Corporation,Regions Financial Corporation,cik:0001281761,0001281761,Financials,Regional Banks,0001281761-24-000010,rf-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000010/rf-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001281761/0001281761-24-000010.html,396
379,S2023-379,S2023-379,RSG,RSG,Republic Services,Republic Services,cik:0001060391,0001060391,Industrials,Environmental & Facilities Services,0001060391-24-000142,rsg-20231231.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1060391/000106039124000142/rsg-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001060391/0001060391-24-000142.html,397
380,S2023-380,S2023-380,RMD,RMD,ResMed,ResMed,cik:0000943819,0000943819,Health Care,Health Care Equipment,0000943819-23-000011,rmd-20230630.htm,10-K,2023-08-11,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/943819/000094381923000011/rmd-20230630.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000943819/0000943819-23-000011.html,398
381,S2023-381,S2023-381,RHI,RHI,Robert Half,Robert Half,cik:0000315213,0000315213,,,0000315213-24-000011,rhi-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/315213/000031521324000011/rhi-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000315213/0000315213-24-000011.html,400
382,S2023-382,S2023-382,ROK,ROK,Rockwell Automation,Rockwell Automation,cik:0001024478,0001024478,Industrials,Electrical Components & Equipment,0001024478-23-000126,rok-20230930.htm,10-K,2023-11-08,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1024478/000102447823000126/rok-20230930.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001024478/0001024478-23-000126.html,401
383,S2023-383,S2023-383,ROL,ROL,"Rollins, Inc.","Rollins, Inc.",cik:0000084839,0000084839,Industrials,Environmental & Facilities Services,0000084839-24-000025,rol-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/84839/000008483924000025/rol-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000084839/0000084839-24-000025.html,402
384,S2023-384,S2023-384,ROP,ROP,Roper Technologies,Roper Technologies,cik:0000882835,0000882835,Information Technology,Electronic Equipment & Instruments,0000882835-24-000008,rop-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/882835/000088283524000008/rop-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000882835/0000882835-24-000008.html,403
385,S2023-385,S2023-385,ROST,ROST,Ross Stores,Ross Stores,cik:0000745732,0000745732,Consumer Discretionary,Apparel Retail,0000745732-23-000013,rost-20230128.htm,10-K,2023-03-28,2023-01-28,2023,https://www.sec.gov/Archives/edgar/data/745732/000074573223000013/rost-20230128.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000745732/0000745732-23-000013.html,404
386,S2023-386,S2023-386,RCL,RCL,Royal Caribbean Group,Royal Caribbean Group,cik:0000884887,0000884887,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0000884887-24-000075,rcl-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/884887/000088488724000075/rcl-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000884887/0000884887-24-000075.html,405
387,S2023-387,S2023-387,SPGI,SPGI,S&P Global,S&P Global,cik:0000064040,0000064040,Financials,Financial Exchanges & Data,0000064040-24-000071,spgi-20231231.htm,10-K,2024-02-09,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/64040/000006404024000071/spgi-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000064040/0000064040-24-000071.html,406
388,S2023-388,S2023-388,SBAC,SBAC,SBA Communications,SBA Communications,cik:0001034054,0001034054,Real Estate,Telecom Tower REITs,0001034054-24-000002,sbac-20231231x10k.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/sbac-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001034054/0001034054-24-000002.html,407
389,S2023-389,S2023-389,CRM,CRM,Salesforce,Salesforce,cik:0001108524,0001108524,Information Technology,Application Software,0001108524-23-000011,crm-20230131.htm,10-K,2023-03-08,2023-01-31,2023,https://www.sec.gov/Archives/edgar/data/1108524/000110852423000011/crm-20230131.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001108524/0001108524-23-000011.html,408
390,S2023-390,S2023-390,SLB,SLB,Schlumberger,Schlumberger,cik:0000087347,0000087347,Energy,Oil & Gas Equipment & Services,0000950170-24-006884,slb-20231231.htm,10-K,2024-01-24,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/87347/000095017024006884/slb-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000087347/0000950170-24-006884.html,409
391,S2023-391,S2023-391,STX,STX,Seagate Technology,Seagate Technology,cik:0001137789,0001137789,Information Technology,"Technology Hardware, Storage & Peripherals",0001137789-23-000049,stx-20230630.htm,10-K,2023-08-04,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000049/stx-20230630.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001137789/0001137789-23-000049.html,410
392,S2023-392,S2023-392,SRE,SRE,Sempra,Sempra,cik:0001032208,0001032208,Utilities,Multi-Utilities,0001032208-24-000007,sre-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1032208/000103220824000007/sre-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001032208/0001032208-24-000007.html,411
393,S2023-393,S2023-393,NOW,NOW,ServiceNow,ServiceNow,cik:0001373715,0001373715,Information Technology,Systems Software,0001373715-24-000030,now-20231231.htm,10-K,2024-01-25,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1373715/000137371524000030/now-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001373715/0001373715-24-000030.html,412
394,S2023-394,S2023-394,SHW,SHW,Sherwin-Williams,Sherwin-Williams,cik:0000089800,0000089800,Materials,Specialty Chemicals,0000089800-24-000033,shw-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/89800/000008980024000033/shw-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000089800/0000089800-24-000033.html,413
395,S2023-395,S2023-395,SPG,SPG,Simon Property Group,Simon Property Group,cik:0001063761,0001063761,Real Estate,Retail REITs,0001558370-24-001532,spg-20231231x10k.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1063761/000155837024001532/spg-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0001063761/0001558370-24-001532.html,414
396,S2023-396,S2023-396,SWKS,SWKS,Skyworks Solutions,Skyworks Solutions,cik:0000004127,0000004127,Information Technology,Semiconductors,0000004127-23-000030,swks-20230929.htm,10-K,2023-11-17,2023-09-29,2023,https://www.sec.gov/Archives/edgar/data/4127/000000412723000030/swks-20230929.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000004127/0000004127-23-000030.html,415
397,S2023-397,S2023-397,SNA,SNA,Snap-on,Snap-on,cik:0000091440,0000091440,Industrials,Industrial Machinery & Supplies & Components,0000091440-24-000005,sna-20231230.htm,10-K,2024-02-16,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/91440/000009144024000005/sna-20231230.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000091440/0000091440-24-000005.html,416
398,S2023-398,S2023-398,SO,SO,Southern Company,Southern Company,cik:0000092122,0000092122,Utilities,Electric Utilities,0000092122-24-000009,so-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/92122/000009212224000009/so-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000092122/0000092122-24-000009.html,417
399,S2023-399,S2023-399,LUV,LUV,Southwest Airlines,Southwest Airlines,cik:0000092380,0000092380,Industrials,Passenger Airlines,0000092380-24-000027,luv-20231231.htm,10-K,2024-02-06,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/92380/000009238024000027/luv-20231231.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000092380/0000092380-24-000027.html,418
400,S2023-400,S2023-400,SWK,SWK,Stanley Black & Decker,Stanley Black & Decker,cik:0000093556,0000093556,Industrials,Industrial Machinery & Supplies & Components,0000093556-24-000032,swk-20231230.htm,10-K,2024-02-27,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/93556/000009355624000032/swk-20231230.htm,2023/sp500_companies.csv,sample_2023,4,2023/sample_500/html/raw/0000093556/0000093556-24-000032.html,419
401,S2023-401,S2023-401,SBUX,SBUX,Starbucks,Starbucks,cik:0000829224,0000829224,Consumer Discretionary,Restaurants,0000829224-23-000058,sbux-20231001.htm,10-K,2023-11-17,2023-10-01,2023,https://www.sec.gov/Archives/edgar/data/829224/000082922423000058/sbux-20231001.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000829224/0000829224-23-000058.html,420
402,S2023-402,S2023-402,STT,STT,State Street Corporation,State Street Corporation,cik:0000093751,0000093751,Financials,Asset Management & Custody Banks,0000093751-24-000498,stt-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/93751/000009375124000498/stt-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000093751/0000093751-24-000498.html,421
403,S2023-403,S2023-403,STLD,STLD,Steel Dynamics,Steel Dynamics,cik:0001022671,0001022671,Materials,Steel,0001558370-24-002152,stld-20231231x10k.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1022671/000155837024002152/stld-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001022671/0001558370-24-002152.html,422
404,S2023-404,S2023-404,STE,STE,Steris,Steris,cik:0001757898,0001757898,Health Care,Health Care Equipment,0001757898-23-000005,ste-20230331.htm,10-K,2023-05-26,2023-03-31,2023,https://www.sec.gov/Archives/edgar/data/1757898/000175789823000005/ste-20230331.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001757898/0001757898-23-000005.html,423
405,S2023-405,S2023-405,SYK,SYK,Stryker Corporation,Stryker Corporation,cik:0000310764,0000310764,Health Care,Health Care Equipment,0000310764-24-000024,syk-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/310764/000031076424000024/syk-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000310764/0000310764-24-000024.html,424
406,S2023-406,S2023-406,SYF,SYF,Synchrony Financial,Synchrony Financial,cik:0001601712,0001601712,Financials,Consumer Finance,0001601712-24-000047,syf-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1601712/000160171224000047/syf-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001601712/0001601712-24-000047.html,425
407,S2023-407,S2023-407,SNPS,SNPS,Synopsys,Synopsys,cik:0000883241,0000883241,Information Technology,Application Software,0000883241-23-000019,snps-20231031.htm,10-K,2023-12-12,2023-10-31,2023,https://www.sec.gov/Archives/edgar/data/883241/000088324123000019/snps-20231031.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000883241/0000883241-23-000019.html,426
408,S2023-408,S2023-408,SYY,SYY,Sysco,Sysco,cik:0000096021,0000096021,Consumer Staples,Food Distributors,0000096021-23-000117,syy-20230701.htm,10-K,2023-08-25,2023-07-01,2023,https://www.sec.gov/Archives/edgar/data/96021/000009602123000117/syy-20230701.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000096021/0000096021-23-000117.html,427
409,S2023-409,S2023-409,TMUS,TMUS,T-Mobile US,T-Mobile US,cik:0001283699,0001283699,Communication Services,Wireless Telecommunication Services,0001283699-24-000008,tmus-20231231.htm,10-K,2024-02-02,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1283699/000128369924000008/tmus-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001283699/0001283699-24-000008.html,428
410,S2023-410,S2023-410,TROW,TROW,T. Rowe Price,T. Rowe Price,cik:0001113169,0001113169,Financials,Asset Management & Custody Banks,0001113169-24-000007,trow-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1113169/000111316924000007/trow-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001113169/0001113169-24-000007.html,429
411,S2023-411,S2023-411,TEL,TEL,TE Connectivity,TE Connectivity,cik:0001385157,0001385157,Information Technology,Electronic Manufacturing Services,0001558370-23-018833,tel-20230929x10k.htm,10-K,2023-11-13,2023-09-29,2023,https://www.sec.gov/Archives/edgar/data/1385157/000155837023018833/tel-20230929x10k.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001385157/0001558370-23-018833.html,430
412,S2023-412,S2023-412,TJX,TJX,TJX Companies,TJX Companies,cik:0000109198,0000109198,Consumer Discretionary,Apparel Retail,0000109198-23-000004,tjx-20230128.htm,10-K,2023-03-29,2023-01-28,2023,https://www.sec.gov/Archives/edgar/data/109198/000010919823000004/tjx-20230128.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000109198/0000109198-23-000004.html,431
413,S2023-413,S2023-413,TTWO,TTWO,Take-Two Interactive,Take-Two Interactive,cik:0000946581,0000946581,Communication Services,Interactive Home Entertainment,0001628280-23-019851,ttwo-20230331.htm,10-K,2023-05-26,2023-03-31,2023,https://www.sec.gov/Archives/edgar/data/946581/000162828023019851/ttwo-20230331.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000946581/0001628280-23-019851.html,432
414,S2023-414,S2023-414,TPR,TPR,"Tapestry, Inc.","Tapestry, Inc.",cik:0001116132,0001116132,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001116132-23-000020,tpr-20230701.htm,10-K,2023-08-17,2023-07-01,2023,https://www.sec.gov/Archives/edgar/data/1116132/000111613223000020/tpr-20230701.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001116132/0001116132-23-000020.html,433
415,S2023-415,S2023-415,TRGP,TRGP,Targa Resources,Targa Resources,cik:0001389170,0001389170,Energy,Oil & Gas Storage & Transportation,0000950170-24-015841,trgp-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1389170/000095017024015841/trgp-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001389170/0000950170-24-015841.html,434
416,S2023-416,S2023-416,TGT,TGT,Target Corporation,Target Corporation,cik:0000027419,0000027419,Consumer Staples,Consumer Staples Merchandise Retail,0000027419-23-000015,tgt-20230128.htm,10-K,2023-03-08,2023-01-28,2023,https://www.sec.gov/Archives/edgar/data/27419/000002741923000015/tgt-20230128.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000027419/0000027419-23-000015.html,435
417,S2023-417,S2023-417,TFX,TFX,Teleflex,Teleflex,cik:0000096943,0000096943,,,0000096943-24-000036,tfx-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/96943/000009694324000036/tfx-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000096943/0000096943-24-000036.html,437
418,S2023-418,S2023-418,TER,TER,Teradyne,Teradyne,cik:0000097210,0000097210,Information Technology,Semiconductor Materials & Equipment,0000950170-24-018701,ter-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/97210/000095017024018701/ter-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000097210/0000950170-24-018701.html,438
419,S2023-419,S2023-419,TSLA,TSLA,"Tesla, Inc.","Tesla, Inc.",cik:0001318605,0001318605,Consumer Discretionary,Automobile Manufacturers,0001628280-24-002390,tsla-20231231.htm,10-K,2024-01-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001318605/0001628280-24-002390.html,439
420,S2023-420,S2023-420,TXN,TXN,Texas Instruments,Texas Instruments,cik:0000097476,0000097476,Information Technology,Semiconductors,0000097476-24-000007,txn-20231231.htm,10-K,2024-02-02,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/97476/000009747624000007/txn-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000097476/0000097476-24-000007.html,440
421,S2023-421,S2023-421,TXT,TXT,Textron,Textron,cik:0000217346,0000217346,Industrials,Aerospace & Defense,0000217346-24-000017,txt-20231230.htm,10-K,2024-02-12,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/217346/000021734624000017/txt-20231230.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000217346/0000217346-24-000017.html,441
422,S2023-422,S2023-422,TMO,TMO,Thermo Fisher Scientific,Thermo Fisher Scientific,cik:0000097745,0000097745,Health Care,Life Sciences Tools & Services,0000097745-24-000007,tmo-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/97745/000009774524000007/tmo-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000097745/0000097745-24-000007.html,442
423,S2023-423,S2023-423,TSCO,TSCO,Tractor Supply,Tractor Supply,cik:0000916365,0000916365,Consumer Discretionary,Other Specialty Retail,0000916365-24-000046,tsco-20231230.htm,10-K,2024-02-23,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/916365/000091636524000046/tsco-20231230.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000916365/0000916365-24-000046.html,443
424,S2023-424,S2023-424,TT,TT,Trane Technologies,Trane Technologies,cik:0001466258,0001466258,Industrials,Building Products,0001466258-24-000047,tt-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1466258/000146625824000047/tt-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001466258/0001466258-24-000047.html,444
425,S2023-425,S2023-425,TDG,TDG,TransDigm Group,TransDigm Group,cik:0001260221,0001260221,Industrials,Aerospace & Defense,0001260221-23-000081,tdg-20230930.htm,10-K,2023-11-09,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1260221/000126022123000081/tdg-20230930.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0001260221/0001260221-23-000081.html,445
426,S2023-426,S2023-426,TRV,TRV,Travelers Companies (The),Travelers Companies (The),cik:0000086312,0000086312,Financials,Property & Casualty Insurance,0000086312-24-000012,trv-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/86312/000008631224000012/trv-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000086312/0000086312-24-000012.html,446
427,S2023-427,S2023-427,TRMB,TRMB,Trimble Inc.,Trimble Inc.,cik:0000864749,0000864749,Information Technology,Application Software,0000864749-24-000047,trmb-20231229.htm,10-K,2024-02-26,2023-12-29,2023,https://www.sec.gov/Archives/edgar/data/864749/000086474924000047/trmb-20231229.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000864749/0000864749-24-000047.html,447
428,S2023-428,S2023-428,TFC,TFC,Truist Financial,Truist Financial,cik:0000092230,0000092230,Financials,Diversified Banks,0000092230-24-000010,tfc-20231231.htm,10-K,2024-02-27,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/92230/000009223024000010/tfc-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000092230/0000092230-24-000010.html,448
429,S2023-429,S2023-429,TYL,TYL,Tyler Technologies,Tyler Technologies,cik:0000860731,0000860731,Information Technology,Application Software,0000860731-24-000006,tyl-20231231.htm,10-K,2024-02-21,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/860731/000086073124000006/tyl-20231231.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000860731/0000860731-24-000006.html,449
430,S2023-430,S2023-430,TSN,TSN,Tyson Foods,Tyson Foods,cik:0000100493,0000100493,Consumer Staples,Packaged Foods & Meats,0000100493-23-000105,tsn-20230930.htm,10-K,2023-11-13,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/100493/000010049323000105/tsn-20230930.htm,2023/sp500_companies.csv,sample_2023,5,2023/sample_500/html/raw/0000100493/0000100493-23-000105.html,450
