company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change
cik:0000002488,S2024-010,10,1,2024-12-28,10-K,2024/sample_500/html/raw/0000002488/0000002488-25-000012.html,0000002488,AMD,Advanced Micro Devices,0000002488-25-000012,2024,2025-02-05,1.0.3,0.3.0,1,158,3.30502447,47806,2148,104,0.04841713,success,51,0.01349206,26,0.00687831,31,0.00820106,15,0.00396825,21,0.00555556,3780,success,44,50,0.01164021,0.01322751,-0.06382979,0.02486772,-0.0015873,198,success,2.94041639,2.85,0.86511984,1.3,4.96,1489,2336,847,0.63741438,560,408,warning_stem_collisions,2.89692131,2.82,0.82939793,1.19,5.0,18261,25502,7241,0.71606149,2093,4831,warning_stem_collisions,47761,10.77396469,2148,856,22.23510242,21.11211446,0.02598354,158,3.30813844,8687,0.15389385,2091174,319828,0.15294184,success,302,1104,-0.57041252,1010,0.02205818,589,0.01286363,128,0.00279549,396,0.00864855,400,0.00873591,,,0.00659561,0.02411112,-0.01751551,0.03070674,3145,45788,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,71,33,2.95860443,-0.018188039999999628,2.91095169,-0.014030379999999898,38,6,34,16,36,15,335,-33,1095,9,1036,-26
cik:0000002488,S2025-450,450,5,2025-12-27,10-K,2025/sample_500/html/raw/0000002488/0000002488-26-000018.html,0000002488,AMD,Advanced Micro Devices,0000002488-26-000018,2025,2026-02-04,1.0.3,0.3.0,1,195,3.86467685,50457,2331,126,0.05405405,success,47,0.01200204,26,0.00663943,36,0.00919305,15,0.00383044,23,0.00587334,3916,success,50,49,0.01276813,0.01251277,0.01010101,0.0252809,0.00025536,202,success,2.95506089,2.89,0.85149615,1.3,4.96,1478,2484,1006,0.59500805,544,412,warning_stem_collisions,2.91372478,2.83,0.83978661,1.19,5.0,19185,26957,7772,0.71168899,2139,5061,warning_stem_collisions,50520,10.83012458,2331,972,21.67310167,20.78611631,0.02699921,195,3.85985748,8936,0.15029602,2174592,336829,0.15489296,success,298,1160,-0.59122085,1078,0.02226721,626,0.01293068,128,0.00264397,405,0.00836569,434,0.00896472,,,0.0061555,0.023961,-0.0178055,0.0301165,3308,48412,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,104,22,2.94041639,0.014644499999999727,2.89692131,0.01680346999999971,44,6,50,-1,51,-4,302,-4,1104,56,1010,68
cik:0000002969,S2020-012,12,1,2020-09-30,10-K,2020/sample_500/html/raw/0000002969/0000002969-20-000049.html,0000002969,APD,Air Products,0000002969-20-000049,2020,2020-11-19,1.0.3,0.3.0,0,0,0.0,50003,2621,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88615435,2.76,0.81202452,1.19,5.0,19825,26338,6513,0.75271471,1907,4824,warning_stem_collisions,49671,10.81317654,2621,1079,18.95116368,20.07612425,0.03867448,0,0.0,11973,0.19422815,5035850,331254,0.06577916,success,205,784,-0.58543984,815,0.01727244,288,0.00610363,66,0.00139875,569,0.01205892,395,0.0083713,,,0.0043446,0.01661545,-0.01227085,0.02096005,2679,47185,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000002969,S2021-014,14,1,2021-09-30,10-K,2021/sample_500/html/raw/0000002969/0000002969-21-000055.html,0000002969,APD,Air Products,0000002969-21-000055,2021,2021-11-18,1.0.3,0.3.0,0,0,0.0,48091,2534,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89495311,2.79,0.81293328,1.19,5.0,19089,25448,6359,0.75011789,1913,4726,warning_stem_collisions,47703,10.77274957,2534,1061,18.82517758,19.98053666,0.03697881,0,0.0,10743,0.1838107,4525529,318854,0.07045674,success,226,769,-0.54572864,789,0.01737426,294,0.00647406,69,0.00151942,540,0.01189113,346,0.00761913,,,0.00497666,0.01693385,-0.01195719,0.02191051,2584,45412,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.88615435,0.008798759999999906,,,,,,,205,21,784,-15,815,-26
cik:0000002969,S2022-013,13,1,2022-09-30,10-K,2022/sample_500/html/raw/0000002969/0000002969-22-000054.html,0000002969,APD,Air Products,0000002969-22-000054,2022,2022-11-22,1.0.3,0.3.0,0,0,0.0,50989,2727,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89944131,2.79,0.81223206,1.19,5.0,20208,26930,6722,0.7503899,1936,5037,warning_stem_collisions,50683,10.83334583,2727,1133,18.58562523,19.66836667,0.03995423,0,0.0,11140,0.18019184,4832920,337685,0.06987184,success,256,846,-0.5353902,819,0.01702951,315,0.00654981,66,0.00137234,541,0.01124904,361,0.00750629,,,0.00532302,0.01759092,-0.0122679,0.02291394,2728,48093,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.89495311,0.004488199999999942,,,,,,,226,30,769,77,789,30
cik:0000002969,S2023-013,13,1,2023-09-30,10-K,2023/sample_500/html/raw/0000002969/0000002969-23-000047.html,0000002969,APD,Air Products,0000002969-23-000047,2023,2023-11-16,1.0.3,0.3.0,0,0,0.0,50412,2718,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90814542,2.79,0.82303784,1.19,5.0,19929,26537,6608,0.75098918,1933,4825,warning_stem_collisions,50115,10.82207564,2718,1189,18.43818985,19.64390781,0.03458046,0,0.0,11264,0.18351553,3798411,332549,0.0875495,success,209,797,-0.58449304,845,0.01768152,325,0.00680059,71,0.00148567,541,0.01132036,364,0.00761666,,,0.0043733,0.01667713,-0.01230383,0.02105043,2664,47790,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.89944131,0.008704110000000043,,,,,,,256,-47,846,-49,819,26
cik:0000002969,S2024-013,13,1,2024-09-30,10-K,2024/sample_500/html/raw/0000002969/0000002969-24-000056.html,0000002969,APD,Air Products,0000002969-24-000056,2024,2024-11-21,1.0.3,0.3.0,1,1,0.01932703,51741,2698,1,0.00037064,success,1,0.03846154,0,0.0,1,0.03846154,0,0.0,0,0.0,26,success,1,1,0.03846154,0.03846154,0.0,0.07692308,0.0,3,success,2.80454545,2.61,0.59339338,2.24,4.5,11,14,3,0.78571429,11,2,warning_stem_collisions,2.89439237,2.79,0.81052313,1.04,5.0,20761,27384,6623,0.75814344,2021,4925,warning_stem_collisions,51443,10.84822968,2698,1080,19.06708673,20.18871056,0.03481523,1,0.01943899,12254,0.19237955,3883641,343854,0.08853908,success,273,841,-0.50987433,902,0.01838415,337,0.00686858,73,0.00148785,531,0.0108226,375,0.00764308,,,0.00556416,0.01714088,-0.01157672,0.02270504,2839,49064,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,1,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,1,,,2.90814542,-0.013753050000000044,,,,,,,209,64,797,44,845,57
cik:0000002969,S2025-454,454,5,2025-09-30,10-K,2025/sample_500/html/raw/0000002969/0000002969-25-000055.html,0000002969,APD,Air Products,0000002969-25-000055,2025,2025-11-20,1.0.3,0.3.0,1,2,0.03463323,57748,2958,2,0.00067613,success,2,0.02666667,0,0.0,2,0.02666667,0,0.0,0,0.0,75,success,1,3,0.01333333,0.04,-0.5,0.05333333,-0.02666667,6,success,2.71137931,2.61,0.54471583,1.89,4.5,29,36,7,0.80555556,24,6,warning_stem_collisions,2.90147709,2.79,0.81355167,1.04,5.0,23174,30691,7517,0.75507478,2083,5579,warning_stem_collisions,57351,10.95694556,2958,1228,19.38843813,20.18663317,0.03672124,2,0.03487298,12616,0.18031358,4071234,384099,0.09434461,success,283,933,-0.53453947,1002,0.01837554,361,0.00662033,79,0.00144877,581,0.01065488,436,0.00799575,,,0.0051899,0.01711016,-0.01192026,0.02230006,3126,54529,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,1,1,2.80454545,-0.09316614000000012,2.89439237,0.007084720000000377,1,0,1,2,1,1,273,10,841,92,902,100
cik:0000004127,S2020-364,364,4,2020-10-02,10-K,2020/sample_500/html/raw/0000004127/0000004127-20-000058.html,0000004127,SWKS,Skyworks Solutions,0000004127-20-000058,2020,2020-11-17,1.0.3,0.3.0,0,0,0.0,31881,1515,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88723678,2.81,0.8193005,1.26,5.0,12746,16768,4022,0.76013836,1949,3122,warning_stem_collisions,31760,10.36596292,1515,743,20.96369637,20.81176067,0.02610202,0,0.0,4748,0.13005369,1996495,215454,0.10791612,success,213,653,-0.50808314,620,0.02031921,347,0.0113722,61,0.00199915,328,0.01074952,285,0.00934028,,,0.00698063,0.02140071,-0.01442008,0.02838135,2042,30513,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000004127,S2021-381,381,4,2021-10-01,10-K,2021/sample_500/html/raw/0000004127/0000004127-21-000058.html,0000004127,SWKS,Skyworks Solutions,0000004127-21-000058,2021,2021-11-24,1.0.3,0.3.0,0,0,0.0,34260,1610,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.87374479,2.8,0.8142027,1.26,5.0,13675,17929,4254,0.76273077,1997,3382,warning_stem_collisions,34139,10.4381957,1610,780,21.20434783,20.91488329,0.02519113,0,0.0,5045,0.12875153,2088034,231329,0.11078795,success,219,686,-0.5160221,705,0.02146576,393,0.01196602,64,0.00194866,319,0.00971288,314,0.00956064,,,0.00666809,0.02088725,-0.01421916,0.02755534,2180,32843,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.88723678,-0.013491989999999898,,,,,,,213,6,653,33,620,85
cik:0000004127,S2022-390,390,4,2022-09-30,10-K,2022/sample_500/html/raw/0000004127/0000004127-22-000038.html,0000004127,SWKS,Skyworks Solutions,0000004127-22-000038,2022,2022-11-23,1.0.3,0.3.0,0,0,0.0,34051,1585,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88169215,2.81,0.81926806,1.26,5.0,13604,17776,4172,0.76530153,1999,3304,warning_stem_collisions,33915,10.43161267,1585,768,21.39747634,20.89345775,0.02556391,0,0.0,5009,0.12868667,2044428,230054,0.11252732,success,213,701,-0.53391685,694,0.02128247,395,0.01211322,63,0.00193198,333,0.0102119,324,0.00993591,,,0.00653194,0.02149713,-0.01496519,0.02802907,2203,32609,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.87374479,0.007947360000000181,,,,,,,219,-6,686,15,705,-11
cik:0000004127,S2023-396,396,4,2023-09-29,10-K,2023/sample_500/html/raw/0000004127/0000004127-23-000030.html,0000004127,SWKS,Skyworks Solutions,0000004127-23-000030,2023,2023-11-17,1.0.3,0.3.0,1,5,0.14708478,33994,1579,4,0.00253325,success,1,0.01086957,0,0.0,0,0.0,1,0.01086957,1,0.01086957,92,success,3,0,0.0326087,0.0,1.0,0.0326087,0.0326087,6,success,2.98275,2.93,0.76671047,1.47,4.93,40,54,14,0.74074074,37,7,warning_stem_collisions,2.88381746,2.81,0.81816299,1.26,5.0,13619,17796,4177,0.76528433,2020,3290,warning_stem_collisions,33848,10.42963519,1579,771,21.43635212,21.05872278,0.02720988,5,0.14771922,5131,0.13163498,1605920,230217,0.14335521,success,230,697,-0.50377562,686,0.02111744,385,0.01185162,66,0.00203171,344,0.0105895,333,0.01025089,,,0.00708019,0.02145606,-0.01437587,0.02853625,2226,32485,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,4,,,2.88169215,0.002125309999999825,,,,,,,213,17,701,-4,694,-8
cik:0000004127,S2024-402,402,5,2024-09-27,10-K,2024/sample_500/html/raw/0000004127/0000004127-24-000131.html,0000004127,SWKS,Skyworks Solutions,0000004127-24-000131,2024,2024-11-15,1.0.3,0.3.0,1,17,0.48946217,34732,1606,12,0.00747198,success,14,0.03580563,7,0.01790281,8,0.02046036,3,0.00767263,3,0.00767263,391,success,8,7,0.02046036,0.01790281,0.06666667,0.03836317,0.00255754,42,success,2.76423077,2.575,0.76365404,1.5,4.89,130,191,61,0.68062827,102,41,warning_stem_collisions,2.88249819,2.8,0.82014104,1.26,5.0,13818,18191,4373,0.7596064,2041,3408,warning_stem_collisions,34577,10.450944,1606,780,21.52988792,21.05496716,0.02628915,17,0.4916563,4882,0.12372336,1578852,235328,0.14905007,success,237,728,-0.50880829,697,0.02097944,389,0.01170876,70,0.00210697,363,0.01092617,332,0.00999308,,,0.00713361,0.02191253,-0.01477892,0.02904614,2295,33223,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,4,8,2.98275,-0.21851922999999962,2.88381746,-0.0013192699999997615,3,5,0,7,1,13,230,7,697,31,686,11
cik:0000004127,S2025-425,425,5,2025-10-03,10-K,2025/sample_500/html/raw/0000004127/0000004127-25-000085.html,0000004127,SWKS,Skyworks Solutions,0000004127-25-000085,2025,2025-11-07,1.0.3,0.3.0,1,20,0.48447265,41282,1834,15,0.00817884,success,16,0.03587444,5,0.01121076,8,0.01793722,2,0.0044843,3,0.00672646,446,success,10,7,0.02242152,0.01569507,0.17647059,0.03811659,0.00672646,43,success,2.78548387,2.64,0.78449095,1.23,4.89,155,222,67,0.6981982,120,44,warning_stem_collisions,2.85800344,2.75,0.81550118,1.23,5.0,16273,21495,5222,0.75705978,2140,4010,warning_stem_collisions,41112,10.62405533,1834,911,22.41657579,21.28826989,0.02498054,20,0.48647597,5258,0.11339228,1708601,279157,0.16338338,success,301,937,-0.51373183,883,0.02230868,497,0.01255653,113,0.00285491,462,0.01167227,410,0.01035851,,,0.00760466,0.02367297,-0.01606832,0.03127763,2931,39581,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,12,3,2.76423077,0.021253100000000025,2.88249819,-0.02449475000000012,8,2,7,0,14,2,237,64,728,209,697,186
cik:0000004281,S2020-203,203,3,2020-12-31,10-K,2020/sample_500/html/raw/0000004281/0000004281-21-000049.html,0000004281,HWM,Howmet Aerospace,0000004281-21-000049,2020,2021-02-16,1.0.3,0.3.0,0,0,0.0,59999,2676,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90794393,2.79,0.81275323,1.19,5.0,22757,31336,8579,0.72622543,2174,5781,warning_stem_collisions,59771,10.99827587,2676,964,22.33594918,21.58600538,0.04448646,0,0.0,12373,0.17150421,4390205,397773,0.09060465,success,279,1443,-0.67595819,871,0.01548913,446,0.00793129,100,0.00177832,715,0.01271495,526,0.00935394,,,0.0049615,0.02566109,-0.02069959,0.03062259,3602,56233,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000004281,S2021-215,215,3,2021-12-31,10-K,2021/sample_500/html/raw/0000004281/0000004281-22-000004.html,0000004281,HWM,Howmet Aerospace,0000004281-22-000004,2021,2022-02-14,1.0.3,0.3.0,0,0,0.0,49081,2253,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91844506,2.81,0.81454507,1.19,5.0,18631,25549,6918,0.72922619,1914,4777,warning_stem_collisions,48848,10.79646871,2253,799,21.6813138,21.42740831,0.04984851,0,0.0,11026,0.18415339,4117734,325393,0.07902235,success,238,1011,-0.61889512,683,0.01495708,329,0.0072048,67,0.00146724,515,0.01127803,403,0.00882533,,,0.00521198,0.02213998,-0.016928,0.02735196,2708,45664,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.90794393,0.010501129999999748,,,,,,,279,-41,1443,-432,871,-188
cik:0000004281,S2022-218,218,3,2022-12-31,10-K,2022/sample_500/html/raw/0000004281/0000004281-23-000004.html,0000004281,HWM,Howmet Aerospace,0000004281-23-000004,2022,2023-02-14,1.0.3,0.3.0,0,0,0.0,45632,2148,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92599942,2.82,0.81517169,1.19,5.0,17350,23886,6536,0.72636691,1864,4491,warning_stem_collisions,45450,10.7243681,2148,750,21.15921788,21.21230256,0.04941694,0,0.0,10583,0.18887084,3893916,302939,0.07779803,success,225,866,-0.58753437,613,0.01442353,272,0.0064,60,0.00141176,479,0.01127059,321,0.00755294,,,0.00529412,0.02037647,-0.01508235,0.02567059,2398,42500,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.91844506,0.007554360000000315,,,,,,,238,-13,1011,-145,683,-70
cik:0000004281,S2023-225,225,3,2023-12-31,10-K,2023/sample_500/html/raw/0000004281/0000004281-24-000007.html,0000004281,HWM,Howmet Aerospace,0000004281-24-000007,2023,2024-02-13,1.0.3,0.3.0,0,0,0.0,44263,2076,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92678743,2.82,0.81813438,1.19,5.0,17058,23384,6326,0.72947314,1892,4318,warning_stem_collisions,44081,10.69378413,2076,735,21.23362235,21.20428188,0.04834282,0,0.0,10125,0.18678744,2874314,294436,0.10243696,success,229,861,-0.57981651,623,0.01509498,262,0.00634813,61,0.001478,514,0.01245396,303,0.00734154,,,0.00554856,0.0208616,-0.01531305,0.02641016,2428,41272,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.92599942,0.0007880099999999501,,,,,,,225,4,866,-5,613,10
cik:0000004281,S2024-230,230,3,2024-12-31,10-K,2024/sample_500/html/raw/0000004281/0000004281-25-000011.html,0000004281,HWM,Howmet Aerospace,0000004281-25-000011,2024,2025-02-14,1.0.3,0.3.0,1,3,0.06747335,44462,2092,2,0.00095602,success,3,0.05454545,2,0.03636364,1,0.01818182,0,0.0,0,0.0,55,success,0,5,0.0,0.09090909,-1.0,0.09090909,-0.09090909,10,success,2.73181818,2.58,0.88135039,1.5,4.5,22,31,9,0.70967742,21,5,warning_stem_collisions,2.93008252,2.83,0.81929872,1.19,5.0,17208,23514,6306,0.73181934,1873,4335,warning_stem_collisions,44285,10.6984013,2092,733,21.16873805,21.23679287,0.04879756,3,0.06774303,10598,0.19310169,2948035,295798,0.10033734,success,224,813,-0.56798457,654,0.01577805,280,0.00675513,69,0.00166466,477,0.01150784,307,0.00740651,,,0.0054041,0.01961399,-0.01420989,0.02501809,2401,41450,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,0,1,0,2,,,2.92678743,0.003295089999999945,,,,,,,229,-5,861,-48,623,31
cik:0000004281,S2025-410,410,5,2025-12-31,10-K,2025/sample_500/html/raw/0000004281/0000004281-26-000012.html,0000004281,HWM,Howmet Aerospace,0000004281-26-000012,2025,2026-02-12,1.0.3,0.3.0,1,13,0.27302894,47614,2172,9,0.00414365,success,16,0.04244032,9,0.02387268,11,0.02917772,0,0.0,6,0.01591512,377,success,11,18,0.02917772,0.04774536,-0.24137931,0.07692308,-0.01856764,57,success,2.53875,2.44,0.68591168,1.31,4.5,144,208,64,0.69230769,102,40,warning_stem_collisions,2.92577987,2.82,0.81596318,1.19,5.0,18580,25282,6702,0.73491021,1918,4591,warning_stem_collisions,47487,10.76821127,2172,772,21.86325967,21.53515279,0.04653905,13,0.27375913,10909,0.18681074,3061800,317376,0.10365667,success,242,863,-0.56199095,722,0.01620796,316,0.00709379,80,0.0017959,514,0.01153863,328,0.00736318,,,0.00543259,0.01937323,-0.01394065,0.02480582,2616,44546,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,1,0,1,0,0,1,0,1,2020,2025,6,1,0,0,0,0,2020,2025,1,0,2,7,2.73181818,-0.19306818000000003,2.93008252,-0.0043026500000000745,0,11,5,13,3,13,224,18,813,50,654,68
cik:0000004904,S2020-027,27,1,2020-12-31,10-K,2020/sample_500/html/raw/0000004904/0000004904-21-000010.html,0000004904,AEP,American Electric Power,0000004904-21-000010,2020,2021-02-25,1.0.3,0.3.0,0,0,0.0,123640,7402,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88724898,2.81,0.78906432,1.26,5.0,49160,68922,19762,0.71327007,2638,11320,warning_stem_collisions,123177,11.72137762,7402,3233,16.64104296,20.05337796,0.04025914,0,0.0,54195,0.30554428,26017820,824280,0.03168136,success,357,1546,-0.62480294,1461,0.01258116,501,0.00431428,224,0.00192894,1838,0.01582764,891,0.0076727,,,0.00307425,0.01331313,-0.01023888,0.01638737,5976,116126,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,,,,,,,,,,,,,,,,,,,,
cik:0000004904,S2021-029,29,1,2021-12-31,10-K,2021/sample_500/html/raw/0000004904/0000004904-22-000024.html,0000004904,AEP,American Electric Power,0000004904-22-000024,2021,2022-02-24,1.0.3,0.3.0,0,0,0.0,126235,7549,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89260358,2.82,0.7970294,1.26,5.0,49939,70399,20460,0.70937087,2607,11541,warning_stem_collisions,125717,11.74178863,7549,3267,16.65346403,19.97557262,0.03970028,0,0.0,55266,0.3053657,26240037,839324,0.03198639,success,360,1640,-0.64,1466,0.01235254,507,0.00427199,234,0.00197169,1936,0.01631277,861,0.0072548,,,0.00303337,0.01381867,-0.01078531,0.01685204,6163,118680,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,2,0,1,1,0,1,0,0,2020,2025,6,1,0,0,0,0,2020,2025,0,0,0,0,,,2.88724898,0.005354599999999987,,,,,,,357,3,1546,94,1461,5
