company_id,final_sample_id,cik,ticker,accession_number,section_code,section_name,section_order,heading_text,extraction_status,first_paragraph_order,last_paragraph_order,paragraph_count,sentence_count,word_count,character_count,analysis_text_file,warning_message
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,387,388,2,3,6,39,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,389,404,16,36,786,5839,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_1c_cybersecurity.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_2,Properties,5,Item 2. Properties,detected,405,410,6,9,170,1151,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_2_properties.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,411,419,9,34,687,4511,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_3_legal_proceedings.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for the Registrant's Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,420,431,12,22,590,3701,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_5_stock_market_information.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,432,613,182,489,12018,78485,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_7_management_discussion_and_analysis.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,614,622,9,24,608,4001,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_7a_market_risk.txt,
P2025-078,P2025-078,0001601046,KEYS,0001601046-25-000127,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,623,1139,517,1229,32876,207061,2025/pilot_100/text/section_text/0001601046/0001601046-25-000127/item_8_financial_statements.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_1,Business,1,ITEM 1. BUSINESS,detected,45,125,81,199,4574,31786,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_1_business.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,126,367,242,555,17504,115321,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_1a_risk_factors.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,368,369,2,3,6,39,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,370,381,12,36,1117,7869,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_1c_cybersecurity.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_2,Properties,5,ITEM 2. PROPERTIES,detected,382,384,3,9,111,705,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_2_properties.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,385,390,6,13,247,1727,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_3_legal_proceedings.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS, AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,391,410,20,28,668,4074,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_5_stock_market_information.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,411,565,155,303,7164,48149,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_7_management_discussion_and_analysis.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,566,578,13,30,670,4273,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_7a_market_risk.txt,
P2025-079,P2025-079,0001327811,WDAY,0001327811-25-000056,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,579,1026,448,791,19382,120363,2025/pilot_100/text/section_text/0001327811/0001327811-25-000056/item_8_financial_statements.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_1,Business,1,ITEM 1. BUSINESS,detected,51,215,165,418,8213,55433,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_1_business.txt,low_heading_score
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,216,463,248,536,15996,105554,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_1a_risk_factors.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,464,465,2,3,6,39,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,466,478,13,31,875,6107,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_1c_cybersecurity.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_2,Properties,5,ITEM 2. PROPERTIES,detected,479,485,7,12,237,1798,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_2_properties.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,486,490,5,9,29,192,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_3_legal_proceedings.txt,section_too_short
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,491,509,19,27,624,3852,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_5_stock_market_information.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT'S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,510,631,122,225,4742,29918,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_7_management_discussion_and_analysis.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,632,647,16,31,711,4456,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_7a_market_risk.txt,
P2025-080,P2025-080,0001137789,STX,0001137789-25-000157,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,648,1051,404,911,25384,160237,2025/pilot_100/text/section_text/0001137789/0001137789-25-000157/item_8_financial_statements.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_1,Business,1,ITEM 1. Business,detected,76,169,94,245,5856,41431,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_1_business.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_1a,Risk Factors,2,ITEM 1A. Risk Factors,detected,170,563,394,986,30344,201103,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_1a_risk_factors.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_1b,Unresolved Staff Comments,3,ITEM 1B. Unresolved Staff Comments,detected,564,565,2,3,7,49,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_1c,Cybersecurity,4,ITEM 1C. Cybersecurity,detected,566,583,18,48,1626,11640,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_1c_cybersecurity.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_2,Properties,5,ITEM 2. Properties,detected,584,589,6,10,254,1680,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_2_properties.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_3,Legal Proceedings,6,ITEM 3. Legal Proceedings,detected,590,594,5,11,120,718,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_3_legal_proceedings.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_5,Market for Registrant's Common Equity,7,"ITEM 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,595,619,25,38,815,4988,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_5_stock_market_information.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_7,Management's Discussion and Analysis,8,ITEM 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,620,816,197,452,11468,76395,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_7_management_discussion_and_analysis.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_7a,Market Risk,9,ITEM 7A. Quantitative and Qualitative Disclosures about Market Risk,detected,817,825,9,28,614,4020,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_7a_market_risk.txt,
P2025-081,P2025-081,0001262039,FTNT,0001262039-26-000007,item_8,Financial Statements and Supplementary Data,10,ITEM 8. Financial Statements and Supplementary Data,detected,826,1293,468,877,22058,141672,2025/pilot_100/text/section_text/0001262039/0001262039-26-000007/item_8_financial_statements.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_1,Business,1,Item 1. Business,detected,43,118,76,221,4890,33258,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_1_business.txt,low_heading_score
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,119,264,146,453,14172,93643,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_1a_risk_factors.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,265,266,2,3,6,39,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,267,282,16,48,1130,8189,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_1c_cybersecurity.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_2,Properties,5,Item 2. Properties,detected,283,284,2,7,95,614,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_2_properties.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,285,291,7,10,67,443,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_3_legal_proceedings.txt,section_too_short
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Shareholder Matters and Issuer Purchases of Equity Securities",detected,292,310,19,34,809,5206,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_5_stock_market_information.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,311,472,162,322,7096,46317,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_7_management_discussion_and_analysis.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,473,487,15,33,784,5160,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_7a_market_risk.txt,
P2025-082,P2025-082,0001467373,ACN,0001467373-25-000217,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,488,997,510,874,23799,154249,2025/pilot_100/text/section_text/0001467373/0001467373-25-000217/item_8_financial_statements.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_1,Business,1,ITEM 1 – BUSINESS,detected,42,212,171,383,9104,63268,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_1_business.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_1a,Risk Factors,2,ITEM 1A – RISK FACTORS,detected,213,412,200,412,9740,66141,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_1a_risk_factors.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_1b,Unresolved Staff Comments,3,ITEM 1B – UNRESOLV ED STAFF COMMENTS,detected,413,417,5,24,657,4836,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_1b_unresolved_staff_comments.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_1c,Cybersecurity,4,ITEM 1C – CYBERSECURITY,detected,418,432,15,52,1417,10744,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_1c_cybersecurity.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_2,Properties,5,ITEM 2 – P ROPERTIES,detected,433,476,44,92,2364,15595,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_2_properties.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_3,Legal Proceedings,6,ITEM 3 – LEGAL PROCEEDINGS,detected,477,488,12,20,475,3124,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_3_legal_proceedings.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_5,Market for Registrant's Common Equity,7,"ITEM 5 – MARKET FOR REGISTRAN T’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,489,504,16,19,392,2360,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_5_stock_market_information.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_7,Management's Discussion and Analysis,8,ITEM 7 – MANAGEMENT’S DISCUSSI ON AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,505,870,366,712,15945,109563,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_7_management_discussion_and_analysis.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_7a,Market Risk,9,ITEM 7A – QUANTITATIVE AND QUALITAT IVE DISCLOSURES ABOUT MARKET RISK,detected,871,885,15,27,536,3650,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_7a_market_risk.txt,
P2025-083,P2025-083,0000916076,MLM,0001193125-26-059193,item_8,Financial Statements and Supplementary Data,10,ITEM 8 – FINANCIAL STATEMEN TS AND SUPPLEMENTARY DATA,detected,886,1462,577,1663,44553,284082,2025/pilot_100/text/section_text/0000916076/0001193125-26-059193/item_8_financial_statements.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_1_business.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,103,167,65,150,3843,26229,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_1a_risk_factors.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,168,169,2,3,6,39,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,170,187,18,34,821,5742,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_1c_cybersecurity.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_2,Properties,5,Item 2. Properties,detected,188,192,5,9,170,1223,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_2_properties.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,193,222,30,88,2111,13416,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_3_legal_proceedings.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for the Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,223,227,5,10,196,1293,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_5_stock_market_information.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,228,445,218,373,7942,52415,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_7_management_discussion_and_analysis.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,446,455,10,26,675,4141,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_7a_market_risk.txt,
P2025-084,P2025-084,0000079879,PPG,0000079879-26-000046,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,456,1004,549,1051,28513,175670,2025/pilot_100/text/section_text/0000079879/0000079879-26-000046/item_8_financial_statements.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_1_business.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_1a_risk_factors.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_1b_unresolved_staff_comments.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_1c,Cybersecurity,4,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_1c_cybersecurity.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_2_properties.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_3_legal_proceedings.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_5,Market for Registrant's Common Equity,7,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_5_stock_market_information.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_7_management_discussion_and_analysis.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_7a_market_risk.txt,
P2025-085,P2025-085,0001396009,VMC,0001628280-26-009546,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0001396009/0001628280-26-009546/item_8_financial_statements.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_1,Business,1,Item 1. Business,detected,39,124,86,199,4324,29429,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_1_business.txt,low_heading_score
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,125,235,111,201,4665,31162,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_1a_risk_factors.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,236,237,2,3,16,96,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_1c,Cybersecurity,4,Item 1C. Cybersecurit y,detected,238,249,12,30,614,4540,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_1c_cybersecurity.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_2,Properties,5,Item 2. Properties,detected,250,322,73,76,332,2089,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_2_properties.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,323,327,5,7,37,224,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_3_legal_proceedings.txt,section_too_short
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.",detected,328,341,14,20,363,2318,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_5_stock_market_information.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,342,440,99,202,5363,35084,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_7_management_discussion_and_analysis.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,441,456,16,41,964,6521,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_7a_market_risk.txt,
P2025-086,P2025-086,0000009389,BALL,0001104659-26-017410,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,457,1073,617,1458,39782,250827,2025/pilot_100/text/section_text/0000009389/0001104659-26-017410/item_8_financial_statements.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_1,Business,1,Item 1. Business,detected,52,180,129,264,5595,39294,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_1_business.txt,low_heading_score
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,181,295,115,237,6872,47813,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_1a_risk_factors.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,296,299,4,5,10,54,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,300,320,21,52,1345,9863,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_1c_cybersecurity.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_2,Properties,5,Item 2. Properties,detected,321,383,63,92,2734,16590,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_2_properties.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,384,390,7,10,107,628,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_3_legal_proceedings.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,391,419,29,58,1486,9149,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_5_stock_market_information.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,420,649,230,442,10619,70678,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_7_management_discussion_and_analysis.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,650,667,18,45,1088,7239,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_7a_market_risk.txt,
P2025-087,P2025-087,0000849395,CRH,0001628280-26-009043,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,668,1368,701,1189,29624,180794,2025/pilot_100/text/section_text/0000849395/0001628280-26-009043/item_8_financial_statements.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_1,Business,1,ITEM 1. BUSINESS,detected,77,162,86,144,3135,20316,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_1_business.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_1a,Risk Factors,2,ITEM 1A. RISK FACTORS,detected,163,365,203,375,9147,57477,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_1a_risk_factors.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,366,367,2,3,6,39,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_1c,Cybersecurity,4,ITEM 1C. CYBER SECURITY,detected,368,371,4,15,448,3060,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_1c_cybersecurity.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_2,Properties,5,ITEM 2. PROPERTIES,detected,372,413,42,88,3929,25188,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_2_properties.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,414,418,5,9,86,588,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_3_legal_proceedings.txt,
P2025-088,P2025-088,0000034903,FRT,0000034903-26-000017,item_5,Market for Registrant's Common Equity,7,ITEM 5. MARKET FOR OUR COMMON EQUITY AND RELATED SHAREHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES,detected,419,440,22,43,1088,6718,2025/pilot_100/text/section_text/0000034903/0000034903-26-000017/item_5_stock_market_information.txt,
